Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-23 07:50:00,35.715518951416,8.41508865356445,1775.89819469713,1740.182675745714,3.6373296403616813,True
2018-01-23 08:00:00,187.618103027343,10.9185695648193,3242.92739175305,3055.309288725707,6.712199479835859,True
2018-01-23 08:10:00,193.35530090332,10.2925796508789,2961.00601117831,2767.65071027499,6.039631015161666,True
2018-01-23 08:20:00,172.922698974609,9.7607717514038,2634.15690710322,2461.234208128611,5.32320504410468,True
2018-01-23 08:30:00,261.980590820312,10.5749797821044,3100.79220826264,2838.811617442328,6.206010833681693,True
2018-01-23 08:40:00,155.7958984375,9.35851955413818,2377.19410354324,2221.39820510574,4.762449535976063,True
2018-01-23 08:50:00,121.010398864746,8.43222904205322,1786.37057511023,1665.360176245484,3.4623887299150384,True
2018-01-23 09:00:00,151.622100830078,8.52264976501464,1841.97916711166,1690.3570662815819,3.5208334321163615,True
2018-01-23 09:10:00,263.114685058593,9.7986831665039,2660.44001266753,2397.325327608937,5.173781036374184,True
2018-01-23 09:20:00,269.465698242187,9.89809703826904,2727.09638236781,2457.630684125623,5.314779720517392,True
2018-01-23 09:30:00,146.92919921875,8.29679584503173,1704.26160416832,1557.33240494957,3.2098112727295733,True
2018-01-23 09:40:00,175.74690246582,8.59385108947753,1886.17616663223,1710.42926416641,3.5677638153044584,True
2018-01-23 09:50:00,206.819595336914,8.69769477844238,1951.22883314337,1744.4092378064558,3.647211676111678,True
2018-01-23 10:20:00,91.6740264892578,8.52394294738769,1842.77876867609,1751.1047421868323,3.662866293907478,True
2018-01-23 10:30:00,151.334594726562,8.14893913269042,1616.40649069642,1465.071895969858,2.9940989195338368,True
2018-01-23 10:40:00,205.846603393554,8.56748962402343,1869.77250485706,1663.925901463506,3.4590352822506887,True
2018-01-23 11:00:00,11.1063299179077,7.38992595672607,1201.6550504807,1190.5487205627924,2.3522420641067106,True
2018-01-23 11:10:00,179.070693969726,8.59488677978515,1886.82157832327,1707.7508843535438,3.561501551866129,True
